date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
15/2/2023,middle,4.36,4.6818,0.032852,5.3103,3.2823,3.0433,3.268,0.6387,4.7296,0.128585,0.000288,0.000185,0.001064,0.002082,0.079468,3.2823,0.003421,0.555715,0.144023,0.052584,0.016299,0.032927,1.162031,1.187008,0.1425,2.7601,5.8496
16/2/2023,middle,4.419,4.7235,0.032952,5.3112,3.3063,3.0367,3.2969,0.6448,4.7832,0.128703,0.000291,0.000187,0.001079,0.002111,0.079874,3.3063,0.003432,0.56312,0.145377,0.053392,0.016603,0.033353,1.177945,1.203071,0.1447,2.7672,5.9099
17/2/2023,middle,4.4265,4.7187,0.032975,5.2956,3.3089,3.0386,3.2864,0.6452,4.7725,0.128472,0.000292,0.000187,0.001081,0.002114,0.080176,3.3089,0.003422,0.563943,0.145805,0.053523,0.016646,0.033445,1.180148,1.205113,0.1448,2.7639,5.9162
20/2/2023,middle,4.425,4.7255,0.032923,5.3184,3.3088,3.0386,3.2797,0.6443,4.7812,0.128447,0.000291,0.000186,0.001082,0.002113,0.080018,3.3088,0.003409,0.564291,0.145436,0.053465,0.016834,0.033387,1.17978,1.204705,0.1445,2.7568,5.8895
21/2/2023,middle,4.4325,4.7326,0.033023,5.3321,3.317,3.0604,3.2922,0.6466,4.7992,0.128842,0.000292,0.000187,0.001084,0.002117,0.080664,3.317,0.003419,0.565438,0.14577,0.053592,0.016934,0.033487,1.181764,1.206746,0.145,2.7703,5.8995
22/2/2023,middle,4.442,4.7343,0.032951,5.3877,3.316,3.0463,3.2832,0.6463,4.7923,0.128095,0.000292,0.000187,0.001091,0.002122,0.080676,3.316,0.003408,0.566379,0.145513,0.053607,0.016905,0.033532,1.184265,1.209333,0.1452,2.7627,5.9254
23/2/2023,middle,4.4365,4.708,0.032898,5.3473,3.3102,3.0261,3.2768,0.6437,4.7668,0.128001,0.000292,0.000186,0.001091,0.002119,0.080532,3.3102,0.003401,0.565631,0.145342,0.053558,0.016956,0.033465,1.182641,1.207835,0.1448,2.7644,5.9106
24/2/2023,middle,4.434,4.7023,0.033007,5.3319,3.3039,3.0229,3.2758,0.6419,4.7519,0.127975,0.000292,0.000186,0.001093,0.002118,0.080574,3.3039,0.003416,0.565086,0.145875,0.053669,0.016867,0.033494,1.18177,1.207155,0.1448,2.7664,5.9001
27/2/2023,middle,4.4545,4.7015,0.032688,5.3283,3.301,2.9988,3.2761,0.6404,4.7373,0.127344,0.000293,0.000187,0.001098,0.002128,0.081116,3.301,0.003388,0.567579,0.14537,0.053717,0.01712,0.033642,1.187233,1.212736,0.1454,2.7478,5.9146
28/2/2023,middle,4.4685,4.7411,0.032812,5.3904,3.3169,3.0145,3.2916,0.6434,4.7756,0.127589,0.000293,0.000188,0.001102,0.002134,0.080485,3.3169,0.003395,0.569522,0.145925,0.054064,0.01719,0.033713,1.190663,1.216547,0.1459,2.7557,5.9265
1/3/2023,middle,4.498,4.7539,0.032985,5.405,3.3323,3.0128,3.2936,0.6487,4.7729,0.127368,0.000295,0.000189,0.001106,0.002148,0.081287,3.3332,0.003398,0.573056,0.146427,0.054426,0.017201,0.034006,1.19862,1.224579,0.1469,2.7744,5.9769
2/3/2023,middle,4.47,4.7664,0.032806,5.3734,3.3286,3.019,3.2871,0.6507,4.7533,0.128485,0.000293,0.000188,0.001096,0.002135,0.081288,3.3286,0.003417,0.569485,0.146184,0.05422,0.017094,0.033861,1.191206,1.216956,0.1459,2.7902,5.9624
3/3/2023,middle,4.474,4.7478,0.032749,5.3554,3.324,3.0182,3.2933,0.647,4.7535,0.128748,0.000293,0.000189,0.001099,0.002137,0.08122,3.324,0.00343,0.569962,0.146185,0.054326,0.015874,0.033854,1.192049,1.218045,0.1454,2.7866,5.9492
6/3/2023,middle,4.4725,4.7529,0.032926,5.38,3.3258,3.0196,3.2867,0.6475,4.7727,0.129638,0.000292,0.000189,0.001099,0.002136,0.081675,3.3258,0.003452,0.569756,0.146342,0.054736,0.016065,0.034102,1.191666,1.217636,0.1455,2.7801,5.9482
7/3/2023,middle,4.4765,4.7805,0.032892,5.3823,3.3262,3.0125,3.288,0.646,4.8072,0.129407,0.000293,0.000189,0.001102,0.002138,0.081376,3.3262,0.003445,0.570287,0.146067,0.05469,0.016241,0.034155,1.192763,1.218725,0.1452,2.7727,5.9539
8/3/2023,middle,4.51,4.7578,0.032849,5.3362,3.331,2.9719,3.2799,0.6477,4.7879,0.128472,0.000294,0.000191,0.001111,0.002154,0.081836,3.331,0.003429,0.574533,0.146557,0.054979,0.016289,0.034414,1.201513,1.227846,0.1468,2.7572,6.0009
9/3/2023,middle,4.5215,4.7688,0.03301,5.3553,3.3405,2.9788,3.2748,0.6504,4.8063,0.129075,0.000293,0.000191,0.001114,0.00216,0.081748,3.3405,0.003431,0.576024,0.146816,0.055171,0.016264,0.034438,1.204368,1.230977,0.1464,2.7613,5.9836
10/3/2023,middle,4.5225,4.7934,0.033272,5.396,3.3422,2.9778,3.2702,0.6493,4.8543,0.129316,0.000293,0.000191,0.001114,0.00216,0.081959,3.3422,0.003412,0.576133,0.146611,0.055136,0.016268,0.034478,1.204651,1.231249,0.1464,2.7608,5.9961
13/3/2023,middle,4.5155,4.8235,0.033606,5.4522,3.3447,2.9854,3.2813,0.6538,4.913,0.130036,0.000292,0.000191,0.001112,0.002157,0.081884,3.3447,0.003436,0.575329,0.146941,0.055091,0.016288,0.034399,1.202786,1.229477,0.1459,2.7761,5.9928
14/3/2023,middle,4.49,4.8128,0.0337,5.4607,3.3307,2.9863,3.2671,0.6558,4.9211,0.12991,0.000292,0.00019,0.001106,0.002145,0.081688,3.3307,0.003448,0.57281,0.147083,0.054581,0.015925,0.034169,1.195962,1.222434,0.1453,2.7894,5.9975
15/3/2023,middle,4.48,4.8086,0.033325,5.4454,3.329,2.9908,3.2717,0.652,4.8983,0.12977,0.000291,0.00019,0.001102,0.00214,0.081344,3.329,0.003433,0.570777,0.147398,0.054461,0.016078,0.033942,1.193092,1.219712,0.145,2.7901,5.9911
16/3/2023,middle,4.5065,4.7724,0.033798,5.4421,3.3368,2.991,3.2786,0.6524,4.8369,0.130444,0.000293,0.000191,0.001109,0.002152,0.081892,3.3369,0.003443,0.574204,0.147194,0.054356,0.015903,0.034099,1.199895,1.226926,0.1458,2.7832,5.9992
17/3/2023,middle,4.4965,4.7744,0.033708,5.4464,3.3388,2.9958,3.2748,0.6518,4.8391,0.130836,0.000292,0.000191,0.001105,0.002148,0.081874,3.3388,0.003438,0.572835,0.147041,0.054422,0.015868,0.033968,1.197119,1.22427,0.146,2.7878,5.9939
20/3/2023,middle,4.47,4.7744,0.033707,5.4503,3.3362,3.0056,3.2647,0.6491,4.8236,0.131413,0.000291,0.000189,0.001099,0.002135,0.081853,3.3362,0.003435,0.569525,0.146105,0.054156,0.016066,0.033841,1.190017,1.217055,0.1444,2.8049,5.9657
21/3/2023,middle,4.4725,4.7932,0.034096,5.4898,3.3436,2.9975,3.2701,0.6502,4.8159,0.131399,0.000291,0.00019,0.001099,0.002136,0.082327,3.3436,0.003422,0.570548,0.146519,0.054202,0.015866,0.033825,1.190714,1.217736,0.1447,2.7906,5.9922
22/3/2023,middle,4.469,4.8127,0.033719,5.4611,3.3424,2.9833,3.2594,0.6491,4.8455,0.12963,0.000291,0.000189,0.001098,0.002134,0.082408,3.3424,0.003423,0.56947,0.146686,0.054054,0.015862,0.033791,1.189481,1.216717,0.1446,2.7641,5.9964
23/3/2023,middle,4.4375,4.8298,0.033899,5.4544,3.3411,2.9789,3.2376,0.6449,4.845,0.129856,0.000289,0.000189,0.001089,0.002119,0.081557,3.3411,0.003426,0.565456,0.146173,0.053782,0.01568,0.033556,1.181396,1.208173,0.1436,2.7699,5.9545
24/3/2023,middle,4.425,4.7936,0.033899,5.4346,3.3335,2.9559,3.2263,0.6488,4.8292,0.129966,0.000288,0.000188,0.001087,0.002113,0.081432,3.3335,0.003437,0.563737,0.14577,0.053787,0.015643,0.033617,1.177927,1.204902,0.143,2.7625,5.9635
27/3/2023,middle,4.429,4.766,0.033862,5.4171,3.3235,2.942,3.225,0.6449,4.8141,0.129484,0.000292,0.000188,0.001088,0.002115,0.081505,3.3235,0.003405,0.564243,0.145883,0.05379,0.015664,0.033559,1.179007,1.205991,0.1433,2.7464,5.9419
28/3/2023,middle,4.387,4.745,0.033541,5.4006,3.3011,2.9274,3.2153,0.6372,4.7966,0.127724,0.000289,0.000187,0.001079,0.002095,0.081016,3.3011,0.003382,0.558864,0.144547,0.05337,0.015466,0.033285,1.16806,1.194522,0.142,2.7254,5.8862
29/3/2023,middle,4.396,4.7686,0.033479,5.4229,3.3116,2.9449,3.2343,0.6394,4.7798,0.128341,0.000291,0.000187,0.001082,0.0021,0.080794,3.3116,0.003389,0.560018,0.144824,0.053503,0.015506,0.033427,1.170581,1.196875,0.1423,2.7506,5.9111
30/3/2023,middle,4.421,4.7917,0.03333,5.44,3.3249,2.951,3.258,0.6419,4.8091,0.129193,0.000293,0.000188,0.001087,0.002112,0.081328,3.3251,0.003387,0.563217,0.145056,0.053757,0.015594,0.033556,1.177379,1.203779,0.1435,2.7465,5.948
31/3/2023,middle,4.415,4.8192,0.033134,5.4742,3.3254,2.9669,3.2655,0.6425,4.8333,0.129339,0.000293,0.000188,0.001086,0.002109,0.081143,3.3256,0.0034,0.562445,0.144878,0.053776,0.015565,0.03351,1.176157,1.202048,0.1433,2.77,5.9413
3/4/2023,middle,4.4225,4.7823,0.033243,5.4428,3.3188,2.9485,3.275,0.6438,4.8238,0.129787,0.000295,0.000188,0.001088,0.002112,0.081431,3.3188,0.003371,0.563394,0.144848,0.053812,0.015781,0.033639,1.177841,1.204155,0.1431,2.7521,5.9493
4/4/2023,middle,4.4045,4.8013,0.033228,5.4664,3.3188,2.9893,3.279,0.6404,4.8247,0.128683,0.000294,0.000188,0.001084,0.002104,0.080698,3.3188,0.003369,0.561208,0.144476,0.053579,0.015457,0.033433,1.174299,1.199254,0.1425,2.7753,5.9236
5/4/2023,middle,4.398,4.8206,0.033433,5.4911,3.3184,2.9726,3.2731,0.6393,4.8559,0.129458,0.000295,0.000187,0.001082,0.002101,0.080831,3.3184,0.00335,0.560273,0.14469,0.053562,0.015252,0.033384,1.172566,1.197354,0.1423,2.7743,5.9295
6/4/2023,middle,4.4055,4.7991,0.033587,5.484,3.3158,2.955,3.2717,0.6404,4.8575,0.129545,0.000295,0.000188,0.001082,0.002104,0.080924,3.3158,0.00334,0.561221,0.14408,0.053758,0.015264,0.033576,1.174315,1.199461,0.1426,2.7788,5.9471
7/4/2023,middle,4.401,4.8044,0.033405,5.474,3.3072,2.937,3.2617,0.6401,4.8646,0.128995,0.000295,0.000188,0.001082,0.002102,0.080767,3.3072,0.003337,0.560641,0.14418,0.053776,0.015268,0.033589,1.173146,1.198301,0.1424,2.7504,5.9347
10/4/2023,middle,4.4075,4.8059,0.033238,5.4728,3.3093,2.9352,3.2623,0.6415,4.8661,0.128649,0.000296,0.000188,0.001084,0.002105,0.080842,3.3093,0.003342,0.561476,0.14481,0.053826,0.015521,0.033642,1.174785,1.200071,0.1426,2.7518,5.9419
11/4/2023,middle,4.4165,4.804,0.033106,5.4754,3.3158,2.9398,3.2708,0.6418,4.8608,0.128536,0.000296,0.000188,0.001084,0.002109,0.080814,3.3158,0.003348,0.562637,0.144872,0.05387,0.015415,0.033669,1.177215,1.202554,0.1429,2.751,5.9526
12/4/2023,middle,4.4175,4.8261,0.033044,5.4907,3.3154,2.941,3.2817,0.6414,4.8942,0.128959,0.000297,0.000188,0.001084,0.00211,0.080274,3.3154,0.00334,0.56275,0.144774,0.053826,0.015299,0.033616,1.177545,1.202794,0.1434,2.7371,5.9542
13/4/2023,middle,4.402,4.8431,0.033057,5.4994,3.3156,2.9458,3.2754,0.6403,4.9157,0.128563,0.000296,0.000188,0.001081,0.002102,0.079715,3.3156,0.003325,0.560932,0.144373,0.053678,0.015287,0.033519,1.173554,1.198639,0.1425,2.7341,5.9301
14/4/2023,middle,4.3905,4.8535,0.033115,5.4973,3.3126,2.9781,3.2926,0.6392,4.9384,0.128227,0.000298,0.000187,0.001077,0.002097,0.079452,3.3126,0.003374,0.559317,0.144097,0.053756,0.015412,0.033523,1.170488,1.195507,0.1421,2.7676,5.9345
17/4/2023,middle,4.416,4.8459,0.032992,5.4723,3.3139,2.9565,3.3023,0.6427,4.9308,0.128465,0.0003,0.000188,0.001084,0.002109,0.079841,3.3139,0.003368,0.562566,0.144652,0.053956,0.015525,0.033718,1.177239,1.202516,0.1429,2.7364,5.9819
18/4/2023,middle,4.4315,4.8414,0.032976,5.4835,3.3218,2.9695,3.3087,0.6441,4.9332,0.128561,0.0003,0.000189,0.001087,0.002117,0.079191,3.3218,0.003359,0.564547,0.145017,0.054046,0.015578,0.033786,1.181434,1.206737,0.1434,2.7422,5.9796
19/4/2023,middle,4.4295,4.8649,0.033052,5.5065,3.3266,2.9846,3.3087,0.6442,4.9431,0.129272,0.000298,0.000188,0.001086,0.002116,0.078873,3.3266,0.003368,0.564408,0.145303,0.053949,0.015605,0.033743,1.180965,1.20616,0.1434,2.752,5.9762
20/4/2023,middle,4.4315,4.8556,0.032864,5.5072,3.3203,2.9713,3.2919,0.6436,4.936,0.128654,0.000299,0.000188,0.001086,0.002117,0.078559,3.3203,0.003335,0.564605,0.144832,0.053852,0.01578,0.033682,1.181639,1.206704,0.1434,2.7307,5.9656
25/4/2023,middle,4.429,4.898,0.03298,5.5354,3.3235,2.9654,3.273,0.6422,4.9924,0.129238,0.000298,0.000189,0.001079,0.002115,0.079515,3.3235,0.003326,0.564279,0.144526,0.054039,0.015618,0.033795,1.180878,1.206056,0.1433,2.7342,5.9785
26/4/2023,middle,4.463,4.8997,0.033382,5.5393,3.3361,2.9603,3.276,0.6438,5.0031,0.129918,0.000301,0.00019,0.001086,0.002132,0.080357,3.3361,0.003333,0.568575,0.145174,0.054433,0.015744,0.034051,1.189911,1.215298,0.1444,2.743,6.0232
27/4/2023,middle,4.461,4.9274,0.033404,5.5635,3.3407,2.9481,3.2712,0.644,5.009,0.130687,0.000301,0.00019,0.001083,0.002131,0.080248,3.3407,0.00333,0.568313,0.145175,0.054562,0.015722,0.034098,1.189235,1.21477,0.1441,2.7321,6.0281
28/4/2023,middle,4.4595,4.9211,0.033271,5.5728,3.3417,2.9589,3.2784,0.6441,4.9902,0.130605,0.000303,0.00019,0.00108,0.00213,0.08012,3.3417,0.003329,0.5681,0.145213,0.054569,0.015716,0.034055,1.188899,1.214329,0.1443,2.7426,6.0252
2/5/2023,middle,4.4655,4.9027,0.032494,5.5785,3.3418,2.9571,3.2947,0.646,4.9855,0.130628,0.000304,0.00019,0.001081,0.002133,0.080518,3.3418,0.003327,0.568864,0.145031,0.054597,0.015734,0.034106,1.190641,1.215979,0.1445,2.7548,6.018
3/5/2023,middle,4.4595,4.913,0.032693,5.5666,3.3426,2.974,3.2737,0.6452,5.0006,0.130931,0.000303,0.00019,0.001079,0.00213,0.080569,3.3426,0.003327,0.568093,0.14478,0.054537,0.015716,0.034038,1.189168,1.214329,0.1443,2.7767,5.9964
5/5/2023,middle,4.4375,4.8923,0.033082,5.5846,3.3446,2.9758,3.2817,0.6425,5.0124,0.131277,0.000302,0.000189,0.001074,0.002119,0.080056,3.3446,0.00336,0.565387,0.144624,0.054304,0.015633,0.033903,1.183207,1.208338,0.1434,2.793,6.0005
8/5/2023,middle,4.4425,4.8979,0.032933,5.6129,3.3512,2.996,3.3195,0.6429,4.9899,0.131737,0.000303,0.000189,0.001073,0.002122,0.080291,3.3512,0.003356,0.566043,0.144743,0.054356,0.015864,0.033941,1.184604,1.209815,0.1438,2.7988,6.0035
9/5/2023,middle,4.44,4.8796,0.032837,5.5986,3.3485,3.0083,3.3199,0.6423,4.986,0.131089,0.000302,0.000189,0.001072,0.002121,0.080202,3.3485,0.003351,0.565677,0.144625,0.054273,0.015642,0.033924,1.183937,1.209052,0.1437,2.8141,6.0026
10/5/2023,middle,4.4485,4.8796,0.032914,5.6178,3.3534,3.009,3.325,0.6428,4.998,0.13217,0.000302,0.00019,0.001076,0.002125,0.079851,3.3534,0.00336,0.567527,0.144796,0.054181,0.015672,0.033888,1.186203,1.211432,0.144,2.8188,6.0021
11/5/2023,middle,4.4495,4.8911,0.033184,5.6228,3.361,3.0208,3.3285,0.6418,5.0053,0.132475,0.000302,0.00019,0.001076,0.002125,0.080013,3.361,0.003378,0.568492,0.145086,0.054315,0.01535,0.033918,1.18647,1.211672,0.144,2.8379,5.9969
12/5/2023,middle,4.4755,4.8881,0.033269,5.6024,3.3621,3.0002,3.3184,0.6441,5.009,0.132265,0.000304,0.000191,0.001084,0.002138,0.080192,3.3621,0.003359,0.570887,0.145372,0.054513,0.015138,0.034073,1.193403,1.218719,0.1448,2.818,6.0266
15/5/2023,middle,4.495,4.8786,0.033082,5.5967,3.3585,2.9896,3.3144,0.646,5.0033,0.133136,0.000305,0.000192,0.001089,0.002147,0.080469,3.3585,0.003357,0.573064,0.145901,0.054654,0.015955,0.03419,1.198555,1.224095,0.1455,2.7847,6.0456
16/5/2023,middle,4.4925,4.8885,0.033051,5.6293,3.3639,3.0129,3.3367,0.6462,5.0201,0.133141,0.000304,0.000192,0.00109,0.002146,0.080187,3.3639,0.003369,0.573261,0.145801,0.054628,0.015769,0.034117,1.197968,1.223348,0.1454,2.8101,6.0319
17/5/2023,middle,4.515,4.9078,0.033093,5.6377,3.37,3.0063,3.3509,0.647,5.0396,0.132308,0.000305,0.000193,0.001095,0.002156,0.080438,3.37,0.003368,0.576029,0.146422,0.054866,0.015834,0.034325,1.204,1.229542,0.1461,2.8162,6.0655
18/5/2023,middle,4.5255,4.907,0.032926,5.6496,3.3718,3.0126,3.3617,0.6466,5.037,0.132189,0.000304,0.000193,0.001098,0.002161,0.080798,3.3718,0.003395,0.578087,0.146987,0.054924,0.015879,0.034332,1.206655,1.232401,0.1465,2.8305,6.0577
19/5/2023,middle,4.545,4.8968,0.032838,5.6417,3.3734,3.0133,3.3674,0.646,5.0243,0.131902,0.000306,0.000194,0.001103,0.002171,0.081466,3.3733,0.003412,0.58115,0.14794,0.054941,0.015906,0.034388,1.212,1.237813,0.1471,2.8361,6.0747
22/5/2023,middle,4.536,4.9098,0.032947,5.655,3.3756,3.0228,3.363,0.6473,5.0518,0.131899,0.000304,0.000193,0.0011,0.002166,0.081495,3.3756,0.003435,0.579992,0.148332,0.054713,0.016072,0.034295,1.2096,1.235227,0.1468,2.8518,6.0597
23/5/2023,middle,4.549,4.9179,0.032834,5.6587,3.3795,3.0283,3.3704,0.6466,5.0646,0.131979,0.000306,0.000194,0.001103,0.002173,0.081487,3.3795,0.003472,0.581149,0.148427,0.054923,0.015874,0.034324,1.213067,1.238767,0.1472,2.8641,6.0816
24/5/2023,middle,4.5825,4.9367,0.033081,5.694,3.4023,3.0297,3.3944,0.6494,5.0857,0.132615,0.000308,0.000195,0.001111,0.002189,0.082183,3.4023,0.003475,0.58489,0.148797,0.055297,0.01597,0.034588,1.222,1.247856,0.1488,2.8648,6.1123
25/5/2023,middle,4.6105,4.9563,0.033073,5.7004,3.4143,3.0157,3.3906,0.653,5.0973,0.132944,0.000309,0.000196,0.001118,0.002202,0.082685,3.4143,0.003494,0.588927,0.149628,0.055767,0.016041,0.034858,1.229368,1.255515,0.1492,2.8103,6.1459
26/5/2023,middle,4.6305,4.9662,0.0331,5.7064,3.4187,3.0101,3.3922,0.6541,5.1149,0.133223,0.00031,0.000197,0.001123,0.002212,0.082489,3.4187,0.003492,0.591006,0.150463,0.055961,0.016193,0.034976,1.2348,1.260978,0.1499,2.8061,6.1605
29/5/2023,middle,4.6175,4.95,0.032805,5.7008,3.4129,3.0148,3.3931,0.6536,5.0971,0.132811,0.000309,0.000197,0.001119,0.002205,0.082751,3.4129,0.003484,0.589437,0.150253,0.055919,0.016397,0.034947,1.231202,1.257421,0.1494,2.7982,6.1488
30/5/2023,middle,4.6095,4.9386,0.032872,5.698,3.4075,3.0146,3.3926,0.6517,5.0996,0.132934,0.000308,0.000196,0.001118,0.002202,0.082224,3.4075,0.00349,0.588863,0.150514,0.055796,0.016155,0.034865,1.229167,1.255071,0.1492,2.7906,6.1381
31/5/2023,middle,4.6035,4.9419,0.032959,5.7187,3.4079,3.0003,3.3834,0.6502,5.0822,0.132742,0.000307,0.000196,0.001115,0.002199,0.081666,3.4079,0.003493,0.587425,0.150618,0.055713,0.016147,0.034784,1.227567,1.253369,0.1495,2.7819,6.1267
1/6/2023,middle,4.6095,4.9262,0.033115,5.734,3.4084,2.9929,3.3948,0.6482,5.0623,0.132992,0.000308,0.000196,0.001115,0.002202,0.081782,3.4084,0.003489,0.588648,0.149932,0.055781,0.016168,0.034824,1.228938,1.255003,0.1492,2.7703,6.1189
2/6/2023,middle,4.602,4.9527,0.033119,5.7642,3.4141,3.0263,3.4218,0.6487,5.084,0.132958,0.000307,0.000196,0.001114,0.002198,0.081959,3.4141,0.003508,0.587638,0.150144,0.055872,0.016122,0.034902,1.227135,1.252893,0.1489,2.7902,6.1206
6/6/2023,middle,4.5975,4.9267,0.032942,5.717,3.4076,3.0408,3.4203,0.6473,5.0751,0.132131,0.000309,0.000196,0.00111,0.002196,0.081806,3.4076,0.00353,0.586562,0.149675,0.055717,0.016112,0.034756,1.225967,1.251736,0.1493,2.7925,6.1062
7/6/2023,middle,4.603,4.9257,0.033024,5.7225,3.4158,3.0762,3.4371,0.6465,5.0767,0.132556,0.00031,0.000196,0.001113,0.002198,0.081962,3.4158,0.003543,0.586859,0.150023,0.055784,0.016059,0.034825,1.227434,1.253233,0.149,2.8009,6.1178
8/6/2023,middle,4.6075,4.9342,0.032928,5.7361,3.4171,3.0704,3.4486,0.6463,5.0676,0.13221,0.00031,0.000196,0.001113,0.002201,0.082116,3.4171,0.003523,0.587586,0.149672,0.055769,0.016075,0.034883,1.228634,1.254424,0.1489,2.788,6.129
9/6/2023,middle,4.607,4.9673,0.033136,5.7843,3.4303,3.0918,3.446,0.6478,5.1234,0.133054,0.000309,0.000196,0.001112,0.0022,0.082253,3.4303,0.003557,0.587976,0.150026,0.055832,0.016037,0.034872,1.228402,1.254322,0.1489,2.807,6.1277
12/6/2023,middle,4.6175,4.962,0.033121,5.807,3.4365,3.1143,3.4606,0.6477,5.1096,0.133454,0.000311,0.000197,0.001116,0.002205,0.082338,3.4365,0.003576,0.589174,0.150073,0.056007,0.016288,0.034994,1.23112,1.257181,0.1494,2.8264,6.151
13/6/2023,middle,4.623,4.9748,0.033105,5.7868,3.4402,3.1187,3.4586,0.647,5.0858,0.133411,0.000311,0.000197,0.001119,0.002208,0.082443,3.4402,0.003601,0.590064,0.150234,0.056094,0.01608,0.035051,1.232767,1.258679,0.1496,2.8293,6.1616
14/6/2023,middle,4.6215,4.9866,0.033002,5.8268,3.4427,3.1278,3.471,0.6447,5.1035,0.133213,0.000311,0.000197,0.001119,0.002207,0.082766,3.4427,0.003631,0.590068,0.150717,0.056195,0.016106,0.035066,1.232367,1.25827,0.1496,2.8436,6.1619
15/6/2023,middle,4.6225,5.0099,0.032932,5.8514,3.4444,3.1387,3.4672,0.6453,5.1316,0.133175,0.00031,0.000197,0.001119,0.002208,0.082685,3.4444,0.003622,0.590418,0.150374,0.056341,0.016094,0.03519,1.232487,1.258577,0.1496,2.862,6.1655
16/6/2023,middle,4.6135,5.0481,0.032917,5.897,3.4508,3.1732,3.4879,0.6479,5.1715,0.133348,0.000309,0.000196,0.001117,0.002203,0.082731,3.4508,0.003623,0.590041,0.150534,0.056309,0.016047,0.035086,1.230103,1.256092,0.1493,2.8788,6.1573
19/6/2023,middle,4.619,5.0518,0.032541,5.9223,3.4497,3.1668,3.4963,0.6481,5.1641,0.132969,0.000309,0.000196,0.001119,0.002206,0.082807,3.4497,0.003605,0.590472,0.150305,0.056388,0.016286,0.035234,1.231569,1.25759,0.1495,2.8712,6.1934
20/6/2023,middle,4.636,5.0627,0.032625,5.935,3.457,3.1747,3.5096,0.6474,5.173,0.13319,0.000309,0.000197,0.00112,0.002214,0.083172,3.457,0.003611,0.593199,0.150212,0.056595,0.016125,0.035361,1.23597,1.262218,0.15,2.875,6.2162
21/6/2023,middle,4.651,5.077,0.032822,5.9344,3.4604,3.1541,3.5159,0.6476,5.1784,0.133515,0.00031,0.000198,0.001124,0.002221,0.083508,3.4604,0.003606,0.594381,0.15026,0.056725,0.016179,0.035397,1.240002,1.266302,0.1505,2.8673,6.2235
22/6/2023,middle,4.646,5.1055,0.032745,5.9322,3.4657,3.1593,3.5315,0.6471,5.2056,0.133467,0.000311,0.000198,0.001123,0.002219,0.083494,3.4657,0.003603,0.593696,0.150191,0.0567,0.016185,0.035393,1.238438,1.264941,0.1504,2.8847,6.2106
23/6/2023,middle,4.665,5.1107,0.032603,5.9465,3.4692,3.1554,3.5489,0.6498,5.2111,0.132878,0.000312,0.000198,0.001127,0.002228,0.083963,3.4692,0.003589,0.595865,0.150397,0.056916,0.016252,0.035575,1.243668,1.270114,0.1509,2.8869,6.255
26/6/2023,middle,4.6765,5.1002,0.032601,5.9555,3.4607,3.1232,3.5517,0.6514,5.219,0.132817,0.000312,0.000199,0.00113,0.002234,0.083914,3.4607,0.003578,0.597178,0.150913,0.057041,0.016514,0.035626,1.246701,1.273245,0.1513,2.88,6.2356
27/6/2023,middle,4.676,5.0992,0.032587,5.9413,3.4539,3.1226,3.5549,0.6461,5.2164,0.132794,0.000311,0.000199,0.00113,0.002233,0.083927,3.4539,0.003578,0.596988,0.150693,0.057021,0.016315,0.035621,1.246767,1.273039,0.1513,2.8795,6.2396
28/6/2023,middle,4.661,5.1061,0.032413,5.9402,3.4543,3.1084,3.5305,0.6456,5.2148,0.132002,0.000311,0.000198,0.001126,0.002226,0.084576,3.4543,0.003582,0.595104,0.150214,0.056834,0.016263,0.035512,1.242768,1.268956,0.1508,2.8674,6.2284
30/6/2023,middle,4.686,5.0946,0.032345,5.9128,3.4563,3.0972,3.5353,0.6461,5.2136,0.131454,0.000313,0.000199,0.001131,0.002238,0.084493,3.4561,0.003551,0.597921,0.150576,0.057094,0.016353,0.035691,1.249433,1.275796,0.1517,2.8435,6.2506
3/7/2023,middle,4.6645,5.0852,0.032293,5.9195,3.4468,3.1038,3.5188,0.6432,5.2082,0.132083,0.000311,0.000198,0.001126,0.002228,0.08441,3.4468,0.003544,0.595163,0.149594,0.056843,0.016281,0.035534,1.243651,1.269978,0.151,2.8584,6.2041
4/7/2023,middle,4.6655,5.0901,0.032295,5.9238,3.4557,3.1161,3.5213,0.6443,5.2047,0.133224,0.000311,0.000197,0.001127,0.002228,0.084474,3.4557,0.003587,0.595594,0.149939,0.056931,0.016282,0.035576,1.244001,1.270284,0.151,2.8739,6.2054
5/7/2023,middle,4.6485,5.0608,0.032177,5.9101,3.4452,3.1112,3.5157,0.6443,5.1849,0.133271,0.00031,0.000196,0.001123,0.00222,0.084121,3.4452,0.003576,0.593655,0.149388,0.056707,0.016904,0.03542,1.239501,1.265552,0.1504,2.8821,6.1828
6/7/2023,middle,4.665,5.0611,0.032343,5.9232,3.4469,3.1039,3.5104,0.6437,5.1905,0.133372,0.000311,0.000196,0.001126,0.002228,0.084009,3.4469,0.003574,0.59662,0.149433,0.056631,0.016817,0.035456,1.243702,1.270148,0.151,2.8834,6.2148
