"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2025","5,074.08","5,292.14","5,292.14","5,069.90","8.85B","-5.97%"
"04/03/2025","5,396.52","5,492.74","5,499.53","5,390.83","7.21B","-4.84%"
"04/02/2025","5,670.97","5,580.76","5,695.31","5,571.48","4.24B","0.67%"
"04/01/2025","5,633.07","5,597.53","5,650.57","5,558.52","4.43B","0.38%"
"03/31/2025","5,611.85","5,527.91","5,627.56","5,488.73","5.26B","0.55%"
"03/28/2025","5,580.94","5,679.20","5,685.89","5,572.42","4.51B","-1.97%"
"03/27/2025","5,693.31","5,695.64","5,732.28","5,670.94","4.40B","-0.33%"
"03/26/2025","5,712.20","5,771.66","5,783.62","5,694.41","4.18B","-1.12%"
"03/25/2025","5,776.65","5,775.96","5,786.95","5,760.42","4.47B","0.16%"
"03/24/2025","5,767.57","5,718.08","5,775.14","5,718.08","4.52B","1.76%"
"03/21/2025","5,667.56","5,630.73","5,670.84","5,603.10","9.37B","0.08%"
"03/20/2025","5,662.89","5,646.92","5,711.15","5,632.33","4.68B","-0.22%"
"03/19/2025","5,675.29","5,632.37","5,715.33","5,622.20","4.66B","1.08%"
"03/18/2025","5,614.66","5,654.53","5,654.53","5,597.76","4.67B","-1.07%"
"03/17/2025","5,675.12","5,635.60","5,703.52","5,631.12","5.03B","0.64%"
"03/14/2025","5,638.94","5,563.85","5,645.27","5,563.85","4.86B","2.13%"
"03/13/2025","5,521.52","5,594.45","5,597.78","5,504.65","5.02B","-1.39%"
"03/12/2025","5,599.30","5,624.84","5,642.19","5,546.09","5.22B","0.49%"
"03/11/2025","5,572.07","5,603.65","5,636.30","5,528.41","6.22B","-0.76%"
"03/10/2025","5,614.56","5,705.37","5,705.37","5,564.02","6.41B","-2.70%"
"03/07/2025","5,770.20","5,726.01","5,783.01","5,666.29","5.71B","0.55%"
"03/06/2025","5,738.52","5,785.87","5,812.08","5,711.64","5.17B","-1.78%"
"03/05/2025","5,842.63","5,781.36","5,860.59","5,742.35","5.29B","1.12%"
"03/04/2025","5,778.15","5,811.98","5,865.08","5,732.59","6.14B","-1.22%"
