"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2025","30,531.90","30,635.90","30,687.00","30,479.10","263.42M","0.20%"
"10/03/2025","30,471.70","30,205.10","30,490.00","30,205.10","279.83M","1.03%"
"10/02/2025","30,160.60","30,172.80","30,183.10","29,903.10","272.06M","0.18%"
"10/01/2025","30,107.70","30,006.40","30,182.60","30,006.40","227.88M","0.28%"
"09/30/2025","30,022.80","29,930.70","30,049.80","29,837.30","258.53M","0.17%"
"09/29/2025","29,971.90","29,856.50","29,980.50","29,856.50","264.61M","0.71%"
"09/26/2025","29,761.30","29,778.40","29,864.20","29,739.20","297.60M","0.10%"
"09/25/2025","29,732.00","29,661.60","29,768.30","29,544.80","293.27M","-0.08%"
"09/24/2025","29,757.00","29,865.00","30,023.10","29,755.20","312.08M","-0.20%"
"09/23/2025","29,815.60","30,005.70","30,066.60","29,811.70","296.64M","-0.48%"
"09/22/2025","29,959.00","29,791.00","29,990.70","29,747.90","352.96M","0.64%"
"09/19/2025","29,768.40","29,620.00","29,791.50","29,531.50","812.40M","1.07%"
"09/18/2025","29,453.50","29,347.00","29,504.20","29,319.90","219.48M","0.45%"
"09/17/2025","29,321.70","29,289.10","29,465.10","29,201.90","260.95M","0.02%"
"09/16/2025","29,315.20","29,429.50","29,429.50","29,247.60","318.86M","-0.39%"
"09/15/2025","29,431.00","29,302.10","29,432.50","29,241.80","307.02M","0.50%"
"09/12/2025","29,283.80","29,390.70","29,421.20","29,254.40","218.53M","-0.42%"
"09/11/2025","29,407.90","29,192.40","29,418.80","29,178.60","256.90M","0.78%"
"09/10/2025","29,179.40","29,108.50","29,218.30","29,099.90","287.55M","0.40%"
"09/09/2025","29,063.00","29,018.00","29,123.10","29,018.00","278.82M","0.12%"
"09/08/2025","29,027.70","29,070.20","29,102.10","28,893.90","285.66M","-0.08%"
"09/05/2025","29,050.60","29,002.80","29,115.40","28,868.00","245.66M","0.47%"
"09/04/2025","28,915.90","28,761.90","28,924.30","28,734.90","215.75M","0.57%"
"09/03/2025","28,751.40","28,667.90","28,761.90","28,656.90","235.96M","0.47%"
"09/02/2025","28,615.60","28,497.40","28,617.60","28,370.10","246.99M","0.18%"
"08/29/2025","28,564.50","28,416.40","28,607.30","28,370.90","249.05M","0.46%"
"08/28/2025","28,434.80","28,505.10","28,530.20","28,349.60","203.07M","0.01%"
"08/27/2025","28,433.00","28,352.50","28,468.30","28,352.50","251.91M","0.33%"
"08/26/2025","28,339.90","28,173.90","28,346.60","28,159.60","380.69M","0.60%"
"08/25/2025","28,169.90","28,313.70","28,313.70","28,138.70","238.29M","-0.58%"
"08/22/2025","28,333.10","28,079.50","28,394.60","28,079.50","303.57M","0.99%"
"08/21/2025","28,055.40","27,858.60","28,063.50","27,845.50","208.91M","0.63%"
"08/20/2025","27,878.80","27,821.30","27,913.80","27,802.10","215.03M","0.20%"
"08/19/2025","27,823.90","27,921.60","27,998.30","27,816.20","189.73M","-0.35%"
"08/18/2025","27,922.90","27,887.30","27,922.90","27,840.90","211.17M","0.06%"
"08/15/2025","27,905.50","27,930.60","27,932.10","27,850.80","207.14M","-0.04%"
"08/14/2025","27,916.00","27,942.60","27,960.70","27,836.40","206.51M","-0.28%"
"08/13/2025","27,993.40","27,976.60","28,063.70","27,942.00","228.31M","0.26%"
"08/12/2025","27,921.30","27,816.00","27,954.00","27,816.00","204.01M","0.53%"
"08/11/2025","27,775.20","27,731.10","27,841.40","27,731.10","219.84M","0.06%"
"08/08/2025","27,758.70","27,792.50","27,869.90","27,739.80","229.79M","-0.01%"
"08/07/2025","27,761.30","27,977.80","27,977.80","27,683.00","222.71M","-0.57%"
"08/06/2025","27,920.90","27,800.50","27,955.60","27,800.50","261.12M","1.27%"
"08/05/2025","27,570.10","27,254.30","27,575.30","27,254.30","282.28M","2.03%"
